system:index,Biome_Type,Bulk_Density,Carbon_Content,Clay_Content,Human_Footprint,Max_DEF,Max_VPD,Pre_NDVI,Ref_ID,Sand_Content,TWI,aspect,dNBR,def,elevation,esa_lc_2021,event_start,gfc_lossyear,pdsi,pr,slope,soil,tmmx,vpd,.geo,Prob_Arc_1,Prob_Arc_2,Prob_Arc_3,Predicted_Dominant_Archetype
0000000000000000038a,7.0,145.0,2.0,26.0,0.0956555604934692,1358.0,205.0,0.113615188649033,1038,62.0,17.22568287210684,134.52752847284134,-0.0796943609137804,675.03125,308.0,30,2016,,180.03125,50.65625,0.3719821274280548,203.80208333333331,300.8229166666667,119.05208333333331,"{""type"":""Point"",""coordinates"":[31.710910518883527,-24.39543864453077]}",0.67633176,0.43395802,0.025386527,Archetype_1
0000000000000000038b,7.0,145.0,2.0,26.0,0.0956555604934692,1358.0,205.0,0.113615188649033,1040,62.0,17.22568287210684,134.52752847284134,-0.0796943609137804,675.03125,308.0,30,2016,,180.03125,50.65625,0.3719821274280548,203.80208333333331,300.8229166666667,119.05208333333331,"{""type"":""Point"",""coordinates"":[31.70958616587065,-24.393695136018874]}",0.67633176,0.43395802,0.025386527,Archetype_1
0000000000000000038c,7.0,145.0,2.0,26.0,0.0956555604934692,1358.0,205.0,0.113615188649033,1041,62.0,17.22568287210684,134.52752847284134,-0.0796943609137804,675.03125,308.0,30,2016,,180.03125,50.65625,0.3719821274280548,203.80208333333331,300.8229166666667,119.05208333333331,"{""type"":""Point"",""coordinates"":[31.709167010371623,-24.39321801220615]}",0.67633176,0.43395802,0.025386527,Archetype_1
0000000000000000038d,7.0,145.0,2.0,26.0,0.0956555604934692,1358.0,205.0,0.113615188649033,1042,62.0,17.22568287210684,134.52752847284134,-0.0796943609137804,675.03125,308.0,30,2016,,180.03125,50.65625,0.3719821274280548,203.80208333333331,300.8229166666667,119.05208333333331,"{""type"":""Point"",""coordinates"":[31.708565031729417,-24.393240307711416]}",0.67633176,0.43395802,0.025386527,Archetype_1
0000000000000000038e,7.0,145.0,2.0,26.0,0.0956555604934692,1358.0,205.0,0.113615188649033,1043,62.0,17.22568287210684,134.52752847284134,-0.0796943609137804,675.03125,308.0,30,2016,,180.03125,50.65625,0.3719821274280548,203.80208333333331,300.8229166666667,119.05208333333331,"{""type"":""Point"",""coordinates"":[31.697252292356822,-24.39332948973249]}",0.67633176,0.43395802,0.025386527,Archetype_1
0000000000000000038f,7.0,145.0,2.0,26.0,0.0956555604934692,1358.0,205.0,0.113615188649033,1044,62.0,17.22568287210684,134.52752847284134,-0.0796943609137804,675.03125,308.0,30,2016,,180.03125,50.65625,0.3719821274280548,203.80208333333331,300.8229166666667,119.05208333333331,"{""type"":""Point"",""coordinates"":[31.696342635741917,-24.39330719422722]}",0.67633176,0.43395802,0.025386527,Archetype_1
00000000000000000390,7.0,145.0,2.0,26.0,0.0956555604934692,1358.0,205.0,0.113615188649033,1045,62.0,17.22568287210684,134.52752847284134,-0.0796943609137804,675.03125,308.0,30,2016,,180.03125,50.65625,0.3719821274280548,203.80208333333331,300.8229166666667,119.05208333333331,"{""type"":""Point"",""coordinates"":[31.695767411706022,-24.39277210210081]}",0.67633176,0.43395802,0.025386527,Archetype_1
00000000000000000392,7.0,150.0,2.0,23.0,0.09506855905056,1363.0,205.0,0.1843458553594177,1047,67.0,16.199048650075667,93.78965218645392,-0.1163170108138938,675.6041666666666,349.0,30,2016,,175.51041666666666,51.020833333333336,0.5846868753433228,206.36458333333331,299.6770833333333,119.19791666666669,"{""type"":""Point"",""coordinates"":[31.68968519786912,-24.392473342330224]}",0.2595085,0.8702447,0.016431268,Archetype_2
00000000000000000393,7.0,150.0,2.0,23.0,0.09506855905056,1363.0,205.0,0.1843458553594177,1048,67.0,16.199048650075667,93.78965218645392,-0.1163170108138938,675.6041666666666,349.0,30,2016,,175.51041666666666,51.020833333333336,0.5846868753433228,206.36458333333331,299.6770833333333,119.19791666666669,"{""type"":""Point"",""coordinates"":[31.688864723275284,-24.392807774909233]}",0.2595085,0.8702447,0.016431268,Archetype_2
00000000000000000395,7.0,150.0,2.0,23.0,0.09506855905056,1363.0,205.0,0.1843458553594177,1051,67.0,16.199048650075667,93.78965218645392,-0.1163170108138938,675.6041666666666,349.0,30,2016,,175.51041666666666,51.020833333333336,0.5846868753433228,206.36458333333331,299.6770833333333,119.19791666666669,"{""type"":""Point"",""coordinates"":[31.687910475649847,-24.391367485268965]}",0.2595085,0.8702447,0.016431268,Archetype_2
00000000000000000397,7.0,150.0,2.0,23.0,0.09506855905056,1363.0,205.0,0.1843458553594177,1053,67.0,16.199048650075667,93.78965218645392,-0.1163170108138938,675.6041666666666,349.0,30,2016,,175.51041666666666,51.020833333333336,0.5846868753433228,206.36458333333331,299.6770833333333,119.19791666666669,"{""type"":""Point"",""coordinates"":[31.685926175681065,-24.39307532097244]}",0.2595085,0.8702447,0.016431268,Archetype_2
00000000000000000398,7.0,150.0,2.0,23.0,0.09506855905056,1363.0,205.0,0.1843458553594177,1054,67.0,16.199048650075667,93.78965218645392,-0.1163170108138938,675.6041666666666,349.0,30,2016,,175.51041666666666,51.020833333333336,0.5846868753433228,206.36458333333331,299.6770833333333,119.19791666666669,"{""type"":""Point"",""coordinates"":[31.685306360634637,-24.39338745804618]}",0.2595085,0.8702447,0.016431268,Archetype_2
00000000000000000399,7.0,150.0,2.0,23.0,0.09506855905056,1363.0,205.0,0.1843458553594177,1055,67.0,16.199048650075667,93.78965218645392,-0.1163170108138938,675.6041666666666,349.0,30,2016,,175.51041666666666,51.020833333333336,0.5846868753433228,206.36458333333331,299.6770833333333,119.19791666666669,"{""type"":""Point"",""coordinates"":[31.68490058243878,-24.39311991198298]}",0.2595085,0.8702447,0.016431268,Archetype_2
0000000000000000039b,7.0,152.0,2.0,30.0,0.0946494787931442,1371.0,219.0,0.0511988774299214,1057,57.0,19.576013281297023,67.51089483293723,-0.0624885099243024,702.6875,215.0,30,2016,,202.65625,49.38541666666666,0.252577930688858,188.875,307.1875,124.52083333333331,"{""type"":""Point"",""coordinates"":[31.890621209539496,-24.38135234430293]}",0.81891644,0.43421093,0.021956189,Archetype_1
0000000000000000039c,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1058,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.914455104670168,-24.381084798239723]}",0.80290323,0.433291,0.024466643,Archetype_1
0000000000000000039e,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1060,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.92564298921326,-24.37634477381991]}",0.80290323,0.433291,0.024466643,Archetype_1
0000000000000000039f,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1062,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.925638530112213,-24.376340314718853]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a0,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1063,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.925848107861725,-24.376848652238944]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a1,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1064,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.935461929732952,-24.37903807085619]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a2,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1065,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.93593905354567,-24.379564244780497]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a3,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1066,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.936937892181643,-24.3801483870185]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a4,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1067,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.937339211276452,-24.380054745896373]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a5,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1068,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.93782971239233,-24.380041368593222]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a6,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1069,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.937954567221826,-24.380344587464855]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a7,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1070,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.937504198015425,-24.381026829926025]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a8,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1071,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.93756662543018,-24.38166448137667]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003a9,7.0,148.0,2.0,33.0,0.0929031446576118,1381.0,223.0,0.0748629745144307,1073,53.0,20.46514643047793,110.78133158905528,-0.1010987233809313,704.46875,194.0,30,2016,,208.97916666666663,49.625,0.1361510902643203,193.57291666666663,308.8229166666667,126.22916666666669,"{""type"":""Point"",""coordinates"":[31.93775836677548,-24.3823422647368]}",0.80290323,0.433291,0.024466643,Archetype_1
000000000000000003aa,7.0,138.0,4.0,40.0,0.0937922298908233,1402.0,227.0,0.0537068848802618,1074,43.0,19.65126512012894,205.4349333986333,-0.1404817504018541,709.2708333333334,220.0,30,2016,,210.41666666666663,49.552083333333336,0.3209460377693176,195.11458333333331,308.6979166666667,126.3125,"{""type"":""Point"",""coordinates"":[31.912149749425534,-24.34674080192608]}",0.73800975,0.6096122,0.023129476,Archetype_1
000000000000000003ab,7.0,138.0,4.0,40.0,0.0937922298908233,1402.0,227.0,0.0537068848802618,1075,43.0,19.65126512012894,205.4349333986333,-0.1404817504018541,709.2708333333334,220.0,30,2016,,210.41666666666663,49.552083333333336,0.3209460377693176,195.11458333333331,308.6979166666667,126.3125,"{""type"":""Point"",""coordinates"":[31.91210961751605,-24.346125445980707]}",0.73800975,0.6096122,0.023129476,Archetype_1
000000000000000003ac,7.0,138.0,4.0,40.0,0.0937922298908233,1402.0,227.0,0.0537068848802618,1076,43.0,19.65126512012894,205.4349333986333,-0.1404817504018541,709.2708333333334,220.0,30,2016,,210.41666666666663,49.552083333333336,0.3209460377693176,195.11458333333331,308.6979166666667,126.3125,"{""type"":""Point"",""coordinates"":[31.911757348532834,-24.345715208683792]}",0.73800975,0.6096122,0.023129476,Archetype_1
000000000000000003af,7.0,146.0,3.0,35.0,0.0933541879057884,1397.0,221.0,0.0469506646502138,1079,50.0,19.64107020889581,122.0640598589692,-0.1120448534078411,711.1458333333334,220.0,30,2016,,205.04166666666663,48.91666666666666,0.2001905441284179,185.90625,307.9166666666667,125.58333333333331,"{""type"":""Point"",""coordinates"":[31.902602814070104,-24.333648881233167]}",0.7443781,0.5224879,0.022669185,Archetype_1
000000000000000003b0,7.0,151.0,2.0,33.0,0.0949057042598724,1294.0,208.0,0.2225456643259556,1080,52.0,19.33638112138902,292.3088029228624,-0.0261961902379444,662.5208333333334,198.0,30,2016,,179.13541666666666,53.21875,0.5853651762008667,241.5625,303.6875,120.4375,"{""type"":""Point"",""coordinates"":[31.968044581130485,-24.523887509476328]}",0.70491415,0.46166205,0.04294581,Archetype_1
000000000000000003b1,7.0,148.0,2.0,34.0,0.0957598388195037,1281.0,200.0,0.2847563470674997,1081,52.0,17.079214392039276,302.2002270633631,-0.0482209142631379,645.8333333333334,215.0,30,2016,,167.94791666666666,54.052083333333336,0.6526690721511841,253.13541666666663,301.15625,117.39583333333331,"{""type"":""Point"",""coordinates"":[31.96394220816131,-24.546842961699465]}",0.68778193,0.46166205,0.038556937,Archetype_1
000000000000000003b2,7.0,148.0,2.0,34.0,0.0957598388195037,1281.0,200.0,0.2847563470674997,1082,52.0,17.079214392039276,302.2002270633631,-0.0482209142631379,645.8333333333334,215.0,30,2016,,167.94791666666666,54.052083333333336,0.6526690721511841,253.13541666666663,301.15625,117.39583333333331,"{""type"":""Point"",""coordinates"":[31.962082763022025,-24.54577723654769]}",0.68778193,0.46166205,0.038556937,Archetype_1
000000000000000003b3,7.0,141.0,2.0,27.0,0.0800899863243103,1263.0,191.0,0.2733889681096395,1083,59.0,22.095931156097024,54.31520431090797,-0.2543616084082227,639.2604166666666,190.0,30,2016,,69.70833333333333,51.177083333333336,0.3809331655502319,225.82291666666663,298.1875,113.28125,"{""type"":""Point"",""coordinates"":[31.8892611837182,-25.102290884421954]}",0.7871482,0.5211388,0.013808176,Archetype_1
000000000000000003b4,7.0,148.0,2.0,34.0,0.0957598388195037,1281.0,200.0,0.2847563470674997,1084,52.0,17.079214392039276,302.2002270633631,-0.0482209142631379,645.8333333333334,215.0,30,2016,,167.94791666666666,54.052083333333336,0.6526690721511841,253.13541666666663,301.15625,117.39583333333331,"{""type"":""Point"",""coordinates"":[31.962109517628342,-24.577396722117683]}",0.68778193,0.46166205,0.038556937,Archetype_1
000000000000000003c0,12.0,148.0,4.0,17.0,0.123936615884304,2596.0,359.0,0.5187441964204544,1104,58.0,17.545722616429398,175.99304913899644,0.0593246344374011,1125.40625,665.0,30,2012,,-163.61458333333334,33.427083333333336,5.656978607177734,632.5729166666666,250.71875,163.125,"{""type"":""Point"",""coordinates"":[-118.84267705533617,36.48856529248653]}",0.86108136,0.018751085,0.2569556,Archetype_1
000000000000000003c1,12.0,148.0,4.0,17.0,0.123936615884304,2596.0,359.0,0.5187441964204544,1105,58.0,17.545722616429398,175.99304913899644,0.0574631788850544,1125.40625,665.0,30,2012,,-163.61458333333334,33.427083333333336,5.656978607177734,632.5729166666666,250.71875,163.125,"{""type"":""Point"",""coordinates"":[-118.85292852865803,36.490134896057334]}",0.86108136,0.018751085,0.2569556,Archetype_1
000000000000000003c5,5.0,138.0,5.0,16.0,0.0780687928199768,2484.0,320.0,0.6023526886304538,1109,58.0,16.269034535877463,215.90679625726892,0.0746132459283061,1016.3958333333334,812.0,30,2012,,-175.0,40.364583333333336,5.907206535339356,807.2083333333334,235.65625,148.20833333333334,"{""type"":""Point"",""coordinates"":[-118.8977960034578,36.554510937965944]}",0.88369423,0.065224916,0.23846729,Archetype_1
0000000000000000043a,5.0,141.0,3.0,15.0,0.2835443317890167,1871.0,184.0,0.3127767599364198,1237,52.0,15.66854517413728,107.6512648519854,0.0175623431579645,707.4583333333334,2141.0,30,2000,,6.927083333333333,32.447916666666664,1.6882120370864868,111.90625,174.13541666666666,80.0625,"{""type"":""Point"",""coordinates"":[-106.27089712300037,35.85337972472632]}",0.3608876,0.5644578,0.1326532,Archetype_2
00000000000000000466,7.0,168.0,2.0,14.0,0.2807902097702026,2812.0,409.0,,1289,78.0,19.99186155869421,34.77325359990042,,1747.46875,43.0,30,1982,,-183.42708333333331,20.42708333333333,0.0352855361998081,14.09375,367.5,287.1354166666667,"{""type"":""Point"",""coordinates"":[-15.100001047618543,16.22999968197648]}",0.54896617,0.23623845,0.10453532,Archetype_1
00000000000000000467,7.0,146.0,1.0,13.0,0.2009321302175521,2650.0,454.0,,1290,77.0,15.7267657499771,152.79973314295,,1607.21875,632.0,30,1982,,-255.48958333333331,35.15625,0.2172512412071228,68.04166666666667,358.15625,293.34375,"{""type"":""Point"",""coordinates"":[21.166019429492604,13.368335908119155]}",0.3034478,0.18265072,0.055212505,Archetype_1
00000000000000000468,7.0,145.0,1.0,18.0,0.2067392468452453,2689.0,463.0,,1291,69.0,22.54976886715753,237.05046962790027,,1648.5625,599.0,30,1982,,-252.08333333333331,33.354166666666664,0.0710524544119834,60.833333333333336,359.8541666666667,298.7708333333333,"{""type"":""Point"",""coordinates"":[21.204193793611154,13.519026769119305]}",0.52685714,0.08805002,0.03261404,Archetype_1
00000000000000000469,7.0,144.0,1.0,13.0,0.1855838298797607,2899.0,488.0,,1297,77.0,18.664105046849063,306.8632031826659,,1816.34375,502.0,30,1982,,-251.38541666666663,26.55208333333333,0.2737792134284973,24.447916666666668,366.3958333333333,319.625,"{""type"":""Point"",""coordinates"":[20.679540422763765,14.008729705909786]}",0.37474367,0.24258065,0.038628362,Archetype_1
0000000000000000046a,7.0,146.0,1.0,12.0,0.202492281794548,2840.0,476.0,,1299,78.0,15.38513628226377,266.6335797447805,,1771.2291666666667,594.0,30,1982,,-240.9375,28.166666666666668,0.3290545344352722,37.72916666666666,360.6770833333333,308.59375,"{""type"":""Point"",""coordinates"":[20.878902371762276,13.937299366134635]}",0.37474367,0.20807251,0.036659066,Archetype_1
0000000000000000046e,6.0,102.0,15.0,20.0,0.1089086383581161,1239.0,125.0,0.475330697473384,1303,41.0,13.866682257882363,11.626836557567156,-0.1007542544083537,262.1145833333333,687.0,30,2000,,-351.7395833333333,25.61458333333333,1.7059259414672852,79.22916666666667,56.3125,44.15625,"{""type"":""Point"",""coordinates"":[116.36524956015322,51.83508774184482]}",0.74718577,0.0977707,0.118672386,Archetype_1
000000000000000004a6,4.0,120.0,7.0,24.0,0.5580792427062988,524.0,94.0,0.5559195605660541,1366,33.0,19.00100200857661,208.17710650062676,-0.1074039488216823,44.489583333333336,704.0,30,2004,,-145.91666666666666,76.22916666666667,0.6466265916824341,443.7291666666667,120.57291666666669,33.104166666666664,"{""type"":""Point"",""coordinates"":[9.472999000860439,48.354001322451225]}",0.3371669,0.7208679,0.037912503,Archetype_2
000000000000000004b7,12.0,113.0,7.0,25.0,0.2260774821043014,1983.0,165.0,0.2541441626922219,1386,40.0,12.04766813414547,158.71616313277102,0.0585722289720605,558.2083333333334,1621.0,30,1994,,-16.135416666666668,81.92708333333333,8.044568061828613,581.0625,171.19791666666666,64.36458333333333,"{""type"":""Point"",""coordinates"":[-4.995000277150058,36.682001096185004]}",0.12091321,0.072494976,0.8270445,Archetype_3
000000000000000004cc,4.0,116.0,9.0,21.0,0.7545396685600281,598.0,116.0,0.6671641268830167,1411,36.0,15.453911574976338,323.9945562801198,-0.0036425163341816,36.79166666666666,569.0,30,2003,,-160.85416666666666,91.10416666666669,1.3851096630096436,464.9479166666667,133.23958333333334,39.29166666666666,"{""type"":""Point"",""coordinates"":[9.234000102597847,47.43300075446831]}",0.31732103,0.6646124,0.093583554,Archetype_2
000000000000000004e1,4.0,127.0,5.0,22.0,0.2933535873889923,1268.0,126.0,0.6944294266450483,1436,38.0,14.39372220305766,252.1167100437993,0.0399049625512103,216.94791666666663,319.0,30,1989,,-176.21875,59.47916666666666,0.7235906720161438,622.6354166666666,162.0625,49.5,"{""type"":""Point"",""coordinates"":[2.718000456117401,46.573999527532486]}",0.3154327,0.0988476,0.40860394,Archetype_3
000000000000000004e5,4.0,128.0,7.0,22.0,0.4204758703708648,1190.0,119.0,0.6905321690034074,1442,38.0,16.088088574457178,116.99677145140797,0.0336373436519147,180.17708333333331,301.0,30,1989,,-117.11458333333331,64.34375,0.8512707948684692,668.2395833333334,152.6875,45.75,"{""type"":""Point"",""coordinates"":[4.112000168344598,46.53400139108308]}",0.3849753,0.1665984,0.49741668,Archetype_3
000000000000000004ec,4.0,135.0,4.0,26.0,0.5794201493263245,1131.0,113.0,0.6299793718450469,1456,28.0,15.947264388169186,191.66291012103272,0.0034037054667358,130.07291666666666,249.0,30,1989,,-80.23958333333333,84.71875,0.4932397603988647,532.5833333333334,152.47916666666666,45.1875,"{""type"":""Point"",""coordinates"":[5.740998965189446,47.31499956329097]}",0.38364756,0.5194749,0.23239237,Archetype_2
000000000000000004f1,4.0,136.0,5.0,23.0,0.5774960517883301,1195.0,124.0,0.5458541240601666,1463,38.0,19.21867261654933,114.804761290442,0.0402182705320417,222.64583333333331,200.0,30,1989,,-111.82291666666669,51.91666666666666,0.621762752532959,389.8645833333333,148.4375,45.13541666666666,"{""type"":""Point"",""coordinates"":[7.318999023286033,48.13499703331229]}",0.5940395,0.051044602,0.17763217,Archetype_1
00000000000000000511,12.0,137.0,4.0,21.0,0.1799170672893524,1782.0,168.0,0.290536483468157,1498,41.0,16.18540972863596,322.1010048355572,0.0388683904881709,502.3645833333333,1386.0,30,1994,,-213.14583333333331,42.9375,1.114027500152588,121.5625,160.36458333333334,66.54166666666667,"{""type"":""Point"",""coordinates"":[-1.4829989101529233,40.33300156122015]}",0.6536422,0.09433989,0.11796116,Archetype_1
00000000000000000512,12.0,157.0,3.0,26.0,0.3140799403190613,2110.0,252.0,0.1942071137611691,1499,35.0,18.24240456043369,311.79815935421635,0.0865663551048452,719.1770833333334,461.0,30,1994,,-98.60416666666669,34.322916666666664,0.7247355580329895,404.90625,221.58333333333331,101.0,"{""type"":""Point"",""coordinates"":[-5.049998829543259,39.76699894630416]}",0.701235,0.0241807,0.19946355,Archetype_1
00000000000000000515,12.0,132.0,5.0,23.0,0.1462988704442978,2198.0,217.0,0.2839345744676103,1504,41.0,15.91383377801308,75.69952306024848,0.0629976383535772,709.96875,1204.0,30,1994,,-265.4166666666667,37.60416666666666,0.625794529914856,156.46875,185.8125,81.8125,"{""type"":""Point"",""coordinates"":[-2.1500001639294646,38.683000398413576]}",0.8518804,0.01297816,0.11079435,Archetype_1
00000000000000000520,12.0,155.0,4.0,23.0,0.1889405101537704,2172.0,247.0,0.2667637016119524,1516,40.0,18.54944192320821,199.58705715565776,0.1181132976609165,724.5520833333334,508.0,30,1994,,-136.92708333333334,44.864583333333336,0.7383029460906982,517.3541666666666,223.94791666666663,100.98958333333331,"{""type"":""Point"",""coordinates"":[-4.599999728532661,38.683000398413576]}",0.64426744,0.027785586,0.15591294,Archetype_1
00000000000000000523,12.0,159.0,2.0,20.0,0.2856098711490631,2116.0,238.0,0.2883441559033762,1520,42.0,15.718791054588502,4.754795885197666,-0.0235472547993552,639.8541666666666,311.0,30,1994,,-72.01041666666667,54.052083333333336,0.9112275838851928,638.4791666666666,214.83333333333331,95.86458333333331,"{""type"":""Point"",""coordinates"":[-6.416998684891841,39.866998746528736]}",0.41486695,0.66992617,0.11485069,Archetype_2
0000000000000000053b,5.0,109.0,13.0,16.0,0.4514824151992798,784.0,90.0,0.1328369204334808,1545,46.0,17.30300776028056,298.3602044561945,0.0773739573463604,81.36458333333333,1201.0,30,2004,,-172.64583333333334,79.0,6.400415420532227,159.8125,99.44791666666669,33.572916666666664,"{""type"":""Point"",""coordinates"":[8.0770016113613,46.37399992708333]}",0.2397218,0.58158714,0.6107118,Archetype_3
0000000000000000056c,12.0,127.0,6.0,23.0,0.1491956412792205,1635.0,157.0,0.4996717401362742,1607,40.0,14.47119182972378,208.250484602624,-0.0189260938662996,412.8541666666667,1340.0,30,2020,,-136.1875,48.5625,4.988658905029297,413.7083333333333,154.66666666666666,62.520833333333336,"{""type"":""Point"",""coordinates"":[-0.46000086467347684,40.25999715877314]}",0.34728378,0.10395334,0.3958016,Archetype_3
0000000000000000056d,12.0,157.0,2.0,13.0,0.4128321409225464,2234.0,316.0,0.3245326411871958,1609,63.0,16.736383925029077,137.37428929732343,-0.0128344658362012,765.2916666666666,529.0,30,2020,,-76.04166666666667,29.625,1.942575454711914,136.27083333333334,223.35416666666663,110.89583333333331,"{""type"":""Point"",""coordinates"":[-4.389998364420628,40.23000078598661]}",0.5164469,0.35528454,0.070518486,Archetype_1
0000000000000000056e,4.0,135.0,7.0,29.0,0.6988877654075623,1163.0,117.0,0.6353327391427244,1610,31.0,14.497601555938818,215.26463236546653,-0.0117573235376123,211.82291666666663,704.0,30,2012,,-122.84375,83.02083333333333,5.555743217468262,1071.03125,164.79166666666666,52.458333333333336,"{""type"":""Point"",""coordinates"":[-2.3100016279292097,42.88999725560078]}",0.2529224,0.38259664,0.19756185,Archetype_2
0000000000000000056f,4.0,135.0,7.0,29.0,0.6988877654075623,1163.0,117.0,0.6353327391427244,1611,31.0,14.497601555938818,215.26463236546653,-0.0117573235376123,211.82291666666663,704.0,30,2012,,-122.84375,83.02083333333333,5.555743217468262,1071.03125,164.79166666666666,52.458333333333336,"{""type"":""Point"",""coordinates"":[-2.3100016279292097,42.88999725560078]}",0.2529224,0.38259664,0.19756185,Archetype_2
0000000000000000021b,5.0,128.0,7.0,20.0,0.0333309322595596,2043.0,161.0,0.4519408930275423,576,44.0,14.164712286848808,5.409518698999428,-0.027725513965354,625.21875,2196.0,30,1997,,-123.64583333333331,40.458333333333336,1.251692295074463,119.19791666666669,158.625,78.0,"{""type"":""Point"",""coordinates"":[-111.62397213294423,35.06431057961169]}",0.7562343,0.5547144,0.018982302,Archetype_1
00000000000000000261,0.0,112.0,15.0,15.0,0.4452836811542511,1373.0,88.0,0.2196976353937993,664,61.0,15.822133483310289,149.19225098133202,-0.0219302131579434,160.625,24.0,30,1988,,-78.8125,46.0,0.0674918964505195,776.2604166666666,111.91666666666669,27.67708333333333,"{""type"":""Point"",""coordinates"":[14.68333372698245,56.01666772302739]}",0.7882591,0.7312951,0.018570978,Archetype_1
00000000000000000263,4.0,106.0,23.0,10.0,0.3040462434291839,1259.0,87.0,0.4419563401466957,666,62.0,18.01330052607921,201.10482602336288,-0.1166943108022208,74.97916666666667,114.0,30,1988,,-32.302083333333336,84.23958333333333,0.486720860004425,588.1875,102.71875,26.375,"{""type"":""Point"",""coordinates"":[13.43333176507418,56.53333484388806]}",0.44130686,0.7615588,0.14885804,Archetype_2
