Ref_ID,Year,esa_lc_2021,event_start,AGB_tons_ha,gfc_lossyear
1290,2020,30,1982,,
1291,2020,30,1982,,
1297,2020,30,1982,,
1299,2020,30,1982,,
1303,2020,30,2000,35,
1366,2020,30,2004,,
1386,2020,30,1994,34,
1411,2020,30,2003,2,
1436,2020,30,1989,,
1442,2020,30,1989,,
1456,2020,30,1989,84,
1463,2020,30,1989,52,
1498,2020,30,1994,9,
1499,2020,30,1994,,
1504,2020,30,1994,,
1516,2020,30,1994,,
1520,2020,30,1994,,
1545,2020,30,2004,77,
1607,2020,30,2020,,
1609,2020,30,2020,,
1610,2020,30,2012,,
1611,2020,30,2012,,
576,2020,30,1997,8,
664,2020,30,1988,20,
666,2020,30,1988,23,
667,2020,30,1988,16,
670,2020,30,1988,12,
708,2020,30,1987,,
710,2020,30,1987,,
941,2020,30,2018,,
1235,2020,30,1989,,
1397,2020,30,1990,10,
1413,2020,30,2003,,
1435,2020,30,1989,8,
1513,2020,30,1994,6,
1518,2020,30,1994,9,
1519,2020,30,1994,7,
47,2020,30,2010,37,
181,2020,30,2010,13,
200,2020,30,2010,10,
207,2020,30,2010,25,
315,2020,30,1976,10,
416,2020,30,1999,2,
470,2020,30,2005,14,
506,2020,30,1997,,
515,2020,30,1997,16,
523,2020,30,1997,5,
778,2020,30,2012,,
808,2020,30,2010,,
923,2020,30,2002,13,
1106,2020,30,2012,25,
1107,2020,30,2012,13,
1108,2020,30,2012,,
1110,2020,30,2012,51,
1113,2020,30,2012,72,
1114,2020,30,2012,56,
1117,2020,30,2012,,
1302,2020,30,2006,,
1465,2020,30,2002,13,
1469,2020,30,2002,13,
773,2020,30,2012,,
4,2020,60,1982,15,
715,2020,60,2013,,
399,2020,80,2005,,
417,2020,80,1999,,
612,2020,80,2001,,
622,2020,80,2001,6,
712,2020,80,2007,,
1225,2020,80,1980,23,
1231,2020,80,1996,2,
1412,2020,80,2003,,
499,2020,10,1997,4,4
668,2020,10,1988,102,4
1220,2020,10,1986,106,4
1319,2020,10,2004,146,4
1562,2020,10,2004,73,4
524,2020,10,1997,24,4
767,2020,10,2012,30,4
501,2020,30,1997,12,4
525,2020,30,1997,15,4
1495,2020,30,1994,,4
927,2020,10,2015,11,16
931,2020,10,2015,4,16
31,2020,10,2010,17,16
41,2020,10,2010,76,16
43,2020,10,2010,127,16
44,2020,10,2010,81,16
45,2020,10,2010,80,16
46,2020,10,2010,75,16
48,2020,10,2010,113,16
49,2020,10,2010,94,16
52,2020,10,2010,79,16
53,2020,10,2010,126,16
55,2020,10,2010,37,16
56,2020,10,2010,57,16
57,2020,10,2010,75,16
100,2020,10,2010,120,16
150,2020,10,2010,83,16
151,2020,10,2010,79,16
152,2020,10,2010,57,16
153,2020,10,2010,73,16
154,2020,10,2010,81,16
177,2020,10,2010,12,16
179,2020,10,2010,19,16
180,2020,10,2010,36,16
191,2020,10,2010,33,16
198,2020,10,2010,9,16
231,2020,10,2010,66,16
232,2020,10,2010,6,16
241,2020,10,2010,100,16
242,2020,10,2010,63,16
243,2020,10,2010,93,16
1148,2020,10,2014,226,16
1158,2020,10,2014,187,16
1178,2020,10,2014,252,16
18,2020,10,2010,192,18
21,2020,10,2010,71,18
24,2020,10,2010,100,18
65,2020,10,2010,144,18
68,2020,10,2010,188,18
156,2020,10,2010,91,18
209,2020,10,2010,118,18
210,2020,10,2010,75,18
212,2020,10,2010,66,18
213,2020,10,2010,48,18
650,2020,10,2010,65,18
537,2020,30,1997,3,18
1338,2020,10,1990,163,20
1343,2020,10,1990,163,20
83,2020,10,2010,85,20
108,2020,10,2010,40,20
110,2020,10,2010,35,20
206,2020,10,2010,51,20
247,2020,10,2001,77,20
251,2020,10,2002,11,20
278,2020,10,2002,34,20
293,2020,10,2002,10,20
1368,2020,10,2004,209,21
1398,2020,10,1990,80,21
114,2020,10,2010,57,21
115,2020,10,2010,105,21
116,2020,10,2010,64,21
119,2020,10,2010,29,21
120,2020,10,2010,45,21
121,2020,10,2010,104,21
124,2020,10,2010,41,21
161,2020,10,2010,43,21
559,2020,10,1997,101,21
766,2020,10,2012,39,21
779,2020,10,2012,44,21
1141,2020,10,2014,273,21
1149,2020,10,2014,43,21
1151,2020,10,2014,48,21
1163,2020,10,2014,272,21
1170,2020,10,2014,189,21
1177,2020,10,2014,272,21
1180,2020,10,2014,127,21
1181,2020,10,2014,213,21
491,2020,10,1997,35,22
1341,2020,10,1990,111,22
1346,2020,10,1990,111,22
32,2020,10,2010,79,22
33,2020,10,2010,175,22
34,2020,10,2010,133,22
36,2020,10,2010,151,22
37,2020,10,2010,103,22
143,2020,10,2010,49,22
165,2020,10,2010,33,22
168,2020,10,2010,27,22
170,2020,10,2010,38,22
172,2020,10,2010,38,22
173,2020,10,2010,26,22
197,2020,10,2010,13,22
215,2020,10,2010,72,22
216,2020,10,2010,25,22
220,2020,10,2010,26,22
223,2020,10,2010,127,22
225,2020,10,2010,46,22
227,2020,10,2010,49,22
654,2020,10,2010,9,22
655,2020,10,2010,61,22
784,2020,10,2010,193,22
1119,2020,10,2014,105,22
1122,2020,10,2014,277,22
1127,2020,10,2014,278,22
1128,2020,10,2014,268,22
1129,2020,10,2014,263,22
1133,2020,10,2014,254,22
1139,2020,10,2014,271,22
1140,2020,10,2014,161,22
1142,2020,10,2014,101,22
1157,2020,10,2014,69,22
1160,2020,10,2014,252,22
1165,2020,10,2014,187,22
1168,2020,10,2014,272,22
1171,2020,10,2014,262,22
1176,2020,10,2014,266,22
1179,2020,10,2014,81,22
1569,2020,30,1983,146,22
1574,2020,30,1983,146,22
10,2020,10,2010,98,23
186,2020,10,2010,43,23
1121,2020,10,2014,246,23
1130,2020,10,2014,262,23
1131,2020,10,2014,276,23
1132,2020,10,2014,181,23
1135,2020,10,2014,261,23
1144,2020,10,2014,177,23
1150,2020,10,2014,257,23
1153,2020,10,2014,267,23
1161,2020,10,2014,195,23
1162,2020,10,2014,257,23
1166,2020,10,2014,236,23
640,2020,10,2001,88,25
748,2020,10,1978,250,25
750,2020,10,1978,141,25
456,2020,10,1994,90,25
688,2020,10,2003,139,25
199,2020,10,2010,41,25
201,2020,10,2010,20,25
202,2020,10,2010,20,25
203,2020,10,2010,40,25
204,2020,10,2010,139,25
236,2020,10,2010,28,25
924,2020,10,2002,61,25
1466,2020,10,2002,61,25
1470,2020,10,2002,61,25
59,2021,10,2010,82,24
60,2021,10,2010,327,24
801,2021,10,2010,353,12
62,2021,10,2010,19,17
246,2021,10,2006,121,6
408,2021,10,1999,2,10
410,2021,10,1999,40,8
1219,2021,10,1978,145,5
1384,2021,10,2003,79,10
1393,2021,10,1990,14,12
1395,2021,10,1990,51,12
1479,2021,10,1994,65,6
1480,2021,10,1994,36,6
1552,2021,10,2004,114,11
58,2021,10,2010,93,24
130,2021,10,2010,54,19
158,2021,10,2010,74,24
171,2021,10,2010,23,15
208,2021,10,2010,66,19
234,2021,10,2010,8,17
235,2021,10,2010,12,17
237,2021,10,2010,35,17
288,2021,10,2002,43,19
490,2021,10,1997,35,19
567,2021,10,1997,53,19
703,2021,10,2002,36,5
727,2021,10,1997,42,3
824,2021,10,2002,69,10
825,2021,10,2002,68,8
930,2021,10,2015,,14
693,2021,10,1988,,5
928,2021,20,2015,,13
1556,2021,20,2000,17,6
407,2021,30,1999,3,10
409,2021,30,1999,,9
700,2021,30,1991,,11
701,2021,30,1991,,10
492,2021,30,1997,10,10
694,2021,30,1994,18,17
765,2021,30,2012,32,3
929,2021,30,2015,2,12
1593,2021,30,2000,,7
5,2021,10,1999,196,
13,2021,10,2010,81,
22,2021,10,2010,38,
23,2021,10,2010,280,
25,2021,10,2010,136,
26,2021,10,2010,315,
28,2021,10,2010,135,
29,2021,10,2010,245,
38,2021,10,2010,227,
61,2021,10,2010,186,
63,2021,10,2010,39,
64,2021,10,2010,285,
74,2021,10,2010,59,
75,2021,10,2010,66,
76,2021,10,2010,113,
77,2021,10,2010,75,
78,2021,10,2010,70,
239,2021,10,2010,143,
240,2021,10,2010,218,
245,2021,10,2003,,
250,2021,10,2002,,
253,2021,10,2002,3,
261,2021,10,2002,26,
262,2021,10,2002,22,
263,2021,10,2002,14,
265,2021,10,2002,3,
266,2021,10,2002,20,
267,2021,10,2002,15,
269,2021,10,2002,16,
273,2021,10,2002,6,
274,2021,10,2002,40,
281,2021,10,2002,12,
284,2021,10,2002,,
285,2021,10,2002,10,
286,2021,10,2002,64,
287,2021,10,2002,6,
289,2021,10,2002,26,
297,2021,10,2002,23,
298,2021,10,2002,19,
299,2021,10,2002,,
301,2021,10,2002,,
304,2021,10,2002,,
308,2021,10,2002,3,
310,2021,10,2002,31,
311,2021,10,2002,5,
325,2021,10,2007,36,
326,2021,10,2007,37,
328,2021,10,2007,37,
339,2021,10,2007,30,
340,2021,10,2007,30,
341,2021,10,2007,30,
342,2021,10,2007,37,
344,2021,10,2007,37,
345,2021,10,2007,30,
346,2021,10,2007,30,
353,2021,10,2007,23,
354,2021,10,2007,23,
355,2021,10,2007,37,
356,2021,10,2007,23,
357,2021,10,2007,23,
358,2021,10,2007,23,
359,2021,10,2007,23,
360,2021,10,2007,28,
362,2021,10,2007,18,
363,2021,10,2007,18,
364,2021,10,2007,18,
365,2021,10,2007,30,
366,2021,10,2007,30,
367,2021,10,2007,37,
368,2021,10,2007,30,
369,2021,10,2007,30,
370,2021,10,2007,16,
371,2021,10,2007,28,
373,2021,10,2007,18,
374,2021,10,2007,18,
375,2021,10,2007,18,
376,2021,10,2007,23,
377,2021,10,2007,23,
379,2021,10,2007,37,
382,2021,10,2007,55,
383,2021,10,2007,25,
384,2021,10,2007,42,
385,2021,10,2007,42,
386,2021,10,2007,25,
387,2021,10,2007,25,
388,2021,10,2007,25,
389,2021,10,2007,25,
390,2021,10,2007,25,
398,2021,10,2005,47,
402,2021,10,1970,88,
404,2021,10,1996,23,
412,2021,10,1982,365,
415,2021,10,2001,47,
418,2021,10,1999,30,
419,2021,10,1999,32,
420,2021,10,2012,191,
421,2021,10,1994,45,
422,2021,10,2005,150,
423,2021,10,2005,152,
424,2021,10,2005,162,
425,2021,10,2005,162,
426,2021,10,2005,168,
427,2021,10,2005,180,
428,2021,10,2005,164,
429,2021,10,2005,142,
430,2021,10,2005,147,
431,2021,10,2005,145,
432,2021,10,2005,154,
433,2021,10,2005,148,
434,2021,10,2005,148,
435,2021,10,2005,152,
436,2021,10,2008,59,
437,2021,10,2008,54,
438,2021,10,2008,22,
439,2021,10,2008,73,
440,2021,10,2008,64,
441,2021,10,2008,57,
442,2021,10,2008,44,
444,2021,10,2005,178,
447,2021,10,2005,172,
448,2021,10,2005,192,
449,2021,10,2005,119,
450,2021,10,2005,148,
451,2021,10,2005,154,
452,2021,10,2005,134,
454,2021,10,2005,106,
455,2021,10,1994,100,
457,2021,10,1994,79,
459,2021,10,1994,85,
460,2021,10,1994,119,
461,2021,10,1994,110,
462,2021,10,1994,125,
463,2021,10,1994,92,
464,2021,10,2005,109,
471,2021,10,1988,228,
477,2021,10,2010,33,
479,2021,10,1997,28,
480,2021,10,1997,91,
482,2021,10,1997,11,
487,2021,10,1997,19,
489,2021,10,1997,26,
494,2021,10,1997,110,
496,2021,10,1997,53,
498,2021,10,1997,22,
504,2021,10,1997,29,
511,2021,10,1997,71,
519,2021,10,1997,13,
526,2021,10,1997,32,
529,2021,10,1997,44,
530,2021,10,1997,3,
531,2021,10,1997,111,
532,2021,10,1997,79,
533,2021,10,1997,7,
534,2021,10,1997,102,
535,2021,10,1997,50,
536,2021,10,1997,16,
539,2021,10,1997,41,
540,2021,10,1997,180,
542,2021,10,1997,28,
543,2021,10,1997,92,
544,2021,10,1997,90,
545,2021,10,1997,109,
546,2021,10,1997,127,
547,2021,10,1997,84,
550,2021,10,1997,76,
552,2021,10,1997,143,
553,2021,10,1997,11,
554,2021,10,1997,13,
557,2021,10,1997,8,
558,2021,10,1997,15,
560,2021,10,1997,16,
561,2021,10,1997,45,
562,2021,10,1997,73,
565,2021,10,1997,19,
573,2021,10,1997,23,
577,2021,10,1997,16,
578,2021,10,1997,73,
579,2021,10,1997,122,
583,2021,10,1997,101,
584,2021,10,1997,103,
585,2021,10,1997,67,
586,2021,10,1997,61,
588,2021,10,1997,105,
589,2021,10,1997,59,
590,2021,10,1997,41,
591,2021,10,1997,11,
595,2021,10,2001,80,
596,2021,10,2001,9,
597,2021,10,2001,76,
598,2021,10,2001,37,
601,2021,10,2001,17,
604,2021,10,2001,34,
605,2021,10,2001,,
606,2021,10,2001,60,
609,2021,10,2001,134,
610,2021,10,2001,70,
615,2021,10,2001,45,
616,2021,10,2001,4,
619,2021,10,2001,81,
623,2021,10,2001,103,
624,2021,10,2001,,
625,2021,10,2001,,
627,2021,10,2001,97,
628,2021,10,2001,69,
630,2021,10,2001,,
632,2021,10,2001,41,
633,2021,10,2001,,
636,2021,10,2001,72,
637,2021,10,2001,71,
639,2021,10,2001,,
644,2021,10,2001,38,
649,2021,10,2001,,
678,2021,10,1978,89,
680,2021,10,1978,68,
691,2021,10,1994,40,
707,2021,10,2010,43,
709,2021,10,1987,,
711,2021,10,1997,159,
721,2021,10,1976,62,
722,2021,10,2006,,
724,2021,10,1998,84,
728,2021,10,2003,291,
729,2021,10,2003,301,
730,2021,10,2003,290,
731,2021,10,2003,269,
732,2021,10,2003,76,
733,2021,10,2003,293,
734,2021,10,2003,257,
736,2021,10,2003,195,
743,2021,10,2008,108,
745,2021,10,2008,295,
747,2021,10,1978,121,
749,2021,10,1978,126,
751,2021,10,2010,32,
752,2021,10,2010,33,
753,2021,10,2010,31,
756,2021,10,2010,42,
757,2021,10,2010,42,
759,2021,10,2010,18,
760,2021,10,2010,31,
762,2021,10,2012,20,
768,2021,10,2012,15,
769,2021,10,2012,29,
774,2021,10,2012,21,
781,2021,10,2012,34,
783,2021,10,2010,241,
785,2021,10,2010,343,
786,2021,10,2010,289,
787,2021,10,2010,291,
788,2021,10,2010,239,
789,2021,10,2010,236,
790,2021,10,2010,272,
792,2021,10,2010,232,
794,2021,10,2010,192,
795,2021,10,2010,192,
796,2021,10,2010,202,
799,2021,10,2010,406,
800,2021,10,2010,232,
802,2021,10,2010,277,
803,2021,10,2010,318,
804,2021,10,2010,368,
805,2021,10,2010,314,
810,2021,10,2010,301,
812,2021,10,2010,252,
813,2021,10,2010,156,
814,2021,10,2010,82,
815,2021,10,2010,232,
836,2021,10,2002,66,
837,2021,10,2002,4,
842,2021,10,2002,6,
843,2021,10,2002,18,
844,2021,10,2002,16,
845,2021,10,2002,62,
846,2021,10,2002,64,
847,2021,10,2002,28,
849,2021,10,2002,44,
856,2021,10,1997,208,
857,2021,10,2012,159,
860,2021,10,2005,32,
861,2021,10,2005,,
867,2021,10,2011,30,
875,2021,10,2011,66,
878,2021,10,2011,10,
879,2021,10,2011,10,
880,2021,10,2011,15,
881,2021,10,2011,15,
882,2021,10,2011,12,
883,2021,10,2011,14,
884,2021,10,2011,105,
886,2021,10,2011,9,
888,2021,10,2011,22,
889,2021,10,2011,13,
896,2021,10,2015,37,
897,2021,10,2015,48,
899,2021,10,2011,16,
900,2021,10,2011,1,
904,2021,10,2005,113,
909,2021,10,2005,144,
910,2021,10,2005,124,
912,2021,10,2005,135,
913,2021,10,2005,60,
916,2021,10,2005,110,
917,2021,10,2005,115,
918,2021,10,2005,162,
922,2021,10,2005,142,
932,2021,10,2015,30,
934,2021,10,2015,17,
935,2021,10,2015,19,
936,2021,10,2015,14,
940,2021,10,2018,,
944,2021,10,2012,39,
945,2021,10,1999,5,
947,2021,10,1999,,
960,2021,10,1999,,
962,2021,10,1999,,
963,2021,10,1999,5,
968,2021,10,2012,,
1095,2021,10,2011,13,
1098,2021,10,2011,21,
1100,2021,10,2012,,
1101,2021,10,2012,130,
1103,2021,10,2012,15,
1111,2021,10,2012,53,
1115,2021,10,2012,52,
1182,2021,10,1994,178,
1185,2021,10,2007,58,
1190,2021,10,2018,4,
1191,2021,10,2018,10,
1196,2021,10,1984,450,
1197,2021,10,1992,1,
1198,2021,10,1990,95,
1199,2021,10,2004,,
1200,2021,10,1999,51,
1202,2021,10,1987,,
1203,2021,10,1985,106,
1204,2021,10,1994,74,
1208,2021,10,2000,50,
1210,2021,10,1996,95,
1211,2021,10,2001,91,
1213,2021,10,2003,264,
1215,2021,10,1985,369,
1218,2021,10,1985,272,
1223,2021,10,1984,51,
1224,2021,10,1987,19,
1226,2021,10,1985,10,
1229,2021,10,1986,96,
1232,2021,10,1996,9,
1236,2021,10,1989,82,
1239,2021,10,1998,,
1242,2021,10,2004,30,
1243,2021,10,2004,38,
1245,2021,10,2002,77,
1247,2021,10,2002,50,
1248,2021,10,2002,62,
1249,2021,10,2002,34,
1250,2021,10,2002,106,
1251,2021,10,2002,72,
1252,2021,10,2002,64,
1253,2021,10,2002,42,
1254,2021,10,2002,72,
1255,2021,10,2002,121,
1260,2021,10,1982,136,
1261,2021,10,1978,151,
1263,2021,10,1997,271,
1264,2021,10,1998,116,
1265,2021,10,2005,294,
1267,2021,10,2005,241,
1268,2021,10,2005,301,
1269,2021,10,2005,358,
1270,2021,10,2005,294,
1271,2021,10,2005,279,
1272,2021,10,2005,196,
1273,2021,10,2005,291,
1274,2021,10,2005,303,
1275,2021,10,2005,228,
1276,2021,10,2005,243,
1282,2021,10,1991,197,
1285,2021,10,1995,60,
1286,2021,10,1995,,
1288,2021,10,1970,282,
1305,2021,10,1998,95,
1308,2021,10,1998,93,
1313,2021,10,1998,244,
1316,2021,10,1988,137,
1317,2021,10,2004,110,
1318,2021,10,2004,191,
1320,2021,10,1986,100,
1321,2021,10,1986,93,
1322,2021,10,1986,156,
1323,2021,10,2005,69,
1324,2021,10,2012,69,
1325,2021,10,1995,154,
1327,2021,10,1995,57,
1328,2021,10,2005,154,
1330,2021,10,2005,57,
1331,2021,10,2013,11,
1337,2021,10,1990,197,
1350,2021,10,2012,114,
1351,2021,10,2012,20,
1355,2021,10,2002,112,
1357,2021,10,2002,81,
1358,2021,10,2013,81,
1359,2021,10,1993,73,
1360,2021,10,1993,73,
1365,2021,10,2014,44,
1376,2021,10,2001,95,
1377,2021,10,2001,41,
1378,2021,10,2005,95,
1379,2021,10,2006,41,
1380,2021,10,2005,4,
1382,2021,10,2005,130,
1383,2021,10,2005,130,
1389,2021,10,1994,70,
1391,2021,10,1994,76,
1400,2021,10,2004,276,
1405,2021,10,1994,43,
1406,2021,10,1994,35,
1407,2021,10,1994,43,
1408,2021,10,1994,35,
1409,2021,10,1994,43,
1410,2021,10,1994,35,
1418,2021,10,1993,103,
1421,2021,10,1993,169,
1425,2021,10,1993,145,
1426,2021,10,1993,219,
1429,2021,10,2003,197,
1430,2021,10,2003,126,
1431,2021,10,2003,137,
1437,2021,10,1989,53,
1441,2021,10,1989,57,
1449,2021,10,1989,51,
1454,2021,10,1989,94,
1455,2021,10,1989,175,
1460,2021,10,1989,76,
1461,2021,10,1989,,
1473,2021,10,2012,60,
1475,2021,10,2000,144,
1478,2021,10,1994,20,
1484,2021,10,1994,66,
1485,2021,10,1994,62,
1489,2021,10,1994,74,
1490,2021,10,1994,1,
1492,2021,10,1994,28,
1493,2021,10,1994,15,
1501,2021,10,1994,,
1503,2021,10,1994,27,
1506,2021,10,1994,7,
1508,2021,10,1994,31,
1511,2021,10,1994,4,
1526,2021,10,1990,142,
1527,2021,10,1990,,
1528,2021,10,1990,116,
1529,2021,10,1990,211,
1530,2021,10,1990,168,
1531,2021,10,1990,67,
1537,2021,10,2004,119,
1538,2021,10,2004,133,
1540,2021,10,2004,163,
1544,2021,10,2004,60,
1546,2021,10,2004,110,
1547,2021,10,2004,170,
1548,2021,10,2004,110,
1555,2021,10,2000,48,
1558,2021,10,2000,60,
1559,2021,10,2005,44,
1563,2021,10,2004,238,
1580,2021,10,1992,98,
1595,2021,10,2003,54,
1598,2021,10,2007,52,
1599,2021,10,2007,26,
1600,2021,10,2017,52,
1606,2021,10,2015,31,
811,2021,10,2010,318,
1266,2021,10,2005,318,
1281,2021,10,2005,309,
39,2021,10,2010,40,
73,2021,10,2010,10,
79,2021,10,2010,65,
81,2021,10,2010,98,
82,2021,10,2010,118,
149,2021,10,2010,210,
264,2021,10,2002,24,
295,2021,10,2002,1,
314,2021,10,2002,17,
396,2021,10,2005,62,
400,2021,10,1975,226,
403,2021,10,1996,69,
406,2021,10,2005,42,
411,2021,10,1999,114,
414,2021,10,1978,65,
443,2021,10,2005,98,
445,2021,10,2005,113,
446,2021,10,2005,113,
453,2021,10,2005,142,
458,2021,10,1994,102,
467,2021,10,2005,100,
468,2021,10,2005,84,
481,2021,10,1997,19,
500,2021,10,1997,89,
509,2021,10,1997,55,
510,2021,10,1997,20,
512,2021,10,1997,37,
513,2021,10,1997,70,
514,2021,10,1997,19,
516,2021,10,1997,71,
518,2021,10,1997,48,
522,2021,10,1997,76,
548,2021,10,1997,42,
570,2021,10,1997,40,
572,2021,10,1997,11,
574,2021,10,1997,29,
575,2021,10,1997,12,
580,2021,10,1997,45,
652,2021,10,2010,52,
653,2021,10,2010,56,
662,2021,10,1988,130,
663,2021,10,1988,78,
665,2021,10,1988,26,
669,2021,10,1988,170,
672,2021,10,1988,28,
673,2021,10,1988,116,
677,2021,10,1978,94,
681,2021,10,1978,176,
683,2021,10,1978,266,
685,2021,10,2003,311,
686,2021,10,2003,191,
687,2021,10,2003,172,
692,2021,10,1999,71,
713,2021,10,1984,179,
718,2021,10,2005,5,
723,2021,10,1998,229,
725,2021,10,1998,161,
726,2021,10,2000,67,
755,2021,10,2010,35,
806,2021,10,2010,264,
807,2021,10,2010,425,
809,2021,10,2010,343,
818,2021,10,2002,52,
820,2021,10,2002,52,
822,2021,10,2002,55,
823,2021,10,2002,39,
828,2021,10,2002,50,
839,2021,10,2002,60,
850,2021,10,2002,66,
851,2021,10,2002,66,
895,2021,10,2015,148,
898,2021,10,2015,129,
901,2021,10,2005,69,
902,2021,10,2005,85,
903,2021,10,2005,55,
905,2021,10,2005,47,
906,2021,10,2005,111,
907,2021,10,2005,70,
908,2021,10,2005,145,
911,2021,10,2005,41,
914,2021,10,2005,67,
915,2021,10,2005,124,
919,2021,10,2005,109,
920,2021,10,2005,91,
921,2021,10,2005,17,
926,2021,10,2002,18,
937,2021,10,2015,49,
938,2021,10,2015,92,
943,2021,10,2002,51,
1094,2021,10,2011,91,
1194,2021,10,2018,366,
1205,2021,10,1992,87,
1207,2021,10,2001,119,
1216,2021,10,1999,150,
1217,2021,10,1999,56,
1221,2021,10,1986,66,
1227,2021,10,1985,14,
1246,2021,10,2002,45,
1258,2021,10,2000,162,
1259,2021,10,2005,136,
1262,2021,10,1997,253,
1304,2021,10,2011,59,
1312,2021,10,1998,177,
1314,2021,10,1998,208,
1315,2021,10,2012,188,
1332,2021,10,2004,286,
1333,2021,10,2004,83,
1334,2021,10,2004,242,
1335,2021,10,2004,180,
1336,2021,10,1990,175,
1339,2021,10,1990,218,
1340,2021,10,1990,58,
1342,2021,10,1990,129,
1344,2021,10,1990,218,
1345,2021,10,1990,58,
1347,2021,10,1990,129,
1354,2021,10,2005,,
1367,2021,10,2004,279,
1369,2021,10,2004,378,
1370,2021,10,2004,265,
1373,2021,10,2005,42,
1375,2021,10,2003,155,
1385,2021,10,2000,202,
1392,2021,10,1994,18,
1394,2021,10,1990,116,
1401,2021,10,2004,62,
1402,2021,10,2004,271,
1404,2021,10,1989,163,
1414,2021,10,2003,108,
1415,2021,10,2003,306,
1420,2021,10,1993,141,
1422,2021,10,1993,262,
1423,2021,10,1993,76,
1424,2021,10,1993,211,
1427,2021,10,1993,105,
1432,2021,10,2003,164,
1433,2021,10,1989,111,
1434,2021,10,1989,185,
1439,2021,10,1989,56,
1446,2021,10,1989,52,
1453,2021,10,1989,,
1457,2021,10,1989,279,
1459,2021,10,1989,231,
1468,2021,10,2002,18,
1472,2021,10,2002,18,
1476,2021,10,1994,77,
1477,2021,10,1994,79,
1482,2021,10,1994,92,
1491,2021,10,1994,6,
1496,2021,10,1994,44,
1510,2021,10,1994,116,
1512,2021,10,1994,8,
1514,2021,10,1994,24,
1522,2021,10,1977,251,
1523,2021,10,2017,37,
1524,2021,10,2017,21,
1525,2021,10,2017,143,
1532,2021,10,2004,160,
1534,2021,10,2004,161,
1535,2021,10,2004,126,
1536,2021,10,2004,146,
1539,2021,10,2004,90,
1561,2021,10,2004,136,
1565,2021,10,1983,180,
1566,2021,10,1983,95,
1567,2021,10,1983,163,
1568,2021,10,1983,228,
1570,2021,10,1983,180,
1571,2021,10,1983,95,
1572,2021,10,1983,163,
1573,2021,10,1983,228,
1576,2021,10,1992,150,
1577,2021,10,1992,104,
1578,2021,10,1992,112,
1579,2021,10,1992,129,
1581,2021,10,1992,93,
1582,2021,10,1992,120,
1583,2021,10,1992,129,
1584,2021,10,1992,128,
1586,2021,10,1992,242,
1589,2021,10,2003,132,
1591,2021,10,2003,128,
1592,2021,10,2003,198,
9,2021,10,2010,42,
11,2021,10,2010,312,
12,2021,10,2010,142,
14,2021,10,2010,359,
15,2021,10,2010,121,
16,2021,10,2010,226,
17,2021,10,2010,129,
19,2021,10,2010,86,
20,2021,10,2010,24,
27,2021,10,2010,191,
30,2021,10,2010,73,
35,2021,10,2010,145,
40,2021,10,2010,83,
42,2021,10,2010,61,
50,2021,10,2010,74,
51,2021,10,2010,37,
54,2021,10,2010,110,
66,2021,10,2010,324,
67,2021,10,2010,150,
69,2021,10,2010,193,
70,2021,10,2010,190,
71,2021,10,2010,74,
72,2021,10,2010,97,
80,2021,10,2010,56,
95,2021,10,2010,40,
96,2021,10,2010,104,
99,2021,10,2010,161,
101,2021,10,2010,95,
102,2021,10,2010,50,
103,2021,10,2010,77,
104,2021,10,2010,51,
105,2021,10,2010,144,
106,2021,10,2010,31,
107,2021,10,2010,107,
109,2021,10,2010,50,
111,2021,10,2010,99,
112,2021,10,2010,201,
113,2021,10,2010,81,
117,2021,10,2010,38,
118,2021,10,2010,22,
122,2021,10,2010,84,
123,2021,10,2010,64,
125,2021,10,2010,61,
126,2021,10,2010,27,
127,2021,10,2010,74,
128,2021,10,2010,46,
129,2021,10,2010,20,
131,2021,10,2010,126,
132,2021,10,2010,57,
133,2021,10,2010,45,
134,2021,10,2010,50,
135,2021,10,2010,64,
139,2021,10,2010,112,
140,2021,10,2010,14,
141,2021,10,2010,51,
144,2021,10,2010,21,
145,2021,10,2010,19,
147,2021,10,2010,33,
148,2021,10,2010,112,
155,2021,10,2010,33,
157,2021,10,2010,57,
159,2021,10,2010,66,
160,2021,10,2010,71,
162,2021,10,2010,31,
163,2021,10,2010,19,
164,2021,10,2010,10,
166,2021,10,2010,12,
169,2021,10,2010,17,
174,2021,10,2010,38,
175,2021,10,2010,53,
176,2021,10,2010,9,
182,2021,10,2010,5,
183,2021,10,2010,22,
184,2021,10,2010,1,
185,2021,10,2010,11,
187,2021,10,2010,39,
188,2021,10,2010,78,
190,2021,10,2010,35,
192,2021,10,2010,36,
193,2021,10,2010,38,
194,2021,10,2010,46,
195,2021,10,2010,20,
196,2021,10,2010,22,
205,2021,10,2010,81,
211,2021,10,2010,12,
214,2021,10,2010,34,
217,2021,10,2010,45,
218,2021,10,2010,114,
219,2021,10,2010,42,
221,2021,10,2010,86,
222,2021,10,2010,33,
226,2021,10,2010,29,
228,2021,10,2010,53,
230,2021,10,2010,7,
233,2021,10,2010,70,
238,2021,10,2010,53,
244,2021,10,2010,42,
248,2021,10,2010,42,
259,2021,10,2002,26,
271,2021,10,2002,13,
277,2021,10,2002,53,
296,2021,10,2002,65,
309,2021,10,2002,43,
313,2021,10,2002,66,
322,2021,10,2007,36,
405,2021,10,1996,87,
469,2021,10,2005,92,
483,2021,10,1997,,
484,2021,10,1997,97,
